DATE_TIME,STATION,TOTAL_TRAFFIC
2016-03-10 16:00:00,TIMES SQ-42 ST,65318.0
2016-03-11 16:00:00,TIMES SQ-42 ST,65313.0
2016-03-28 16:00:00,23 ST,65267.75
2016-05-20 16:00:00,23 ST,65125.25
2016-05-06 12:00:00,GRD CNTRL-42 ST,65086.08333333221
2016-03-11 16:00:00,14 ST-UNION SQ,64997.0
2016-03-31 12:00:00,34 ST-PENN STA,64885.83333333256
2016-04-15 12:00:00,34 ST-PENN STA,64800.5
2016-05-25 12:00:00,34 ST-PENN STA,64792.83333333349
2016-03-03 08:00:00,34 ST-HERALD SQ,64727.0
2016-03-30 12:00:00,34 ST-PENN STA,64709.75
2016-05-04 12:00:00,GRD CNTRL-42 ST,64590.0
2016-05-17 12:00:00,34 ST-PENN STA,64587.75
2016-03-08 16:00:00,TIMES SQ-42 ST,64565.0
2016-04-27 16:00:00,23 ST,64493.75
2016-05-03 12:00:00,34 ST-PENN STA,64489.61111111101
2016-04-15 08:00:00,GRD CNTRL-42 ST,64479.75
2016-03-29 12:00:00,34 ST-PENN STA,64363.5
2016-05-03 12:00:00,GRD CNTRL-42 ST,64353.75
2016-04-14 12:00:00,GRD CNTRL-42 ST,64351.14465379618
2016-03-23 12:00:00,34 ST-PENN STA,64336.0
2016-03-18 08:00:00,GRD CNTRL-42 ST,64320.75
2016-03-09 16:00:00,86 ST,64319.25
2016-04-15 12:00:00,GRD CNTRL-42 ST,64312.5
2016-05-05 12:00:00,GRD CNTRL-42 ST,64281.5
2016-05-13 12:00:00,GRD CNTRL-42 ST,64215.85294117965
2016-03-23 12:00:00,GRD CNTRL-42 ST,64197.25
2016-03-11 16:00:00,86 ST,64171.5
2016-04-25 08:00:00,GRD CNTRL-42 ST,64122.91676026102
2016-03-02 16:00:00,TIMES SQ-42 ST,64087.0
2016-04-21 12:00:00,34 ST-PENN STA,64040.75
2016-03-31 12:00:00,GRD CNTRL-42 ST,64021.75
2016-03-02 16:00:00,86 ST,63978.25
2016-03-07 08:00:00,34 ST-HERALD SQ,63976.0
2016-03-30 12:00:00,GRD CNTRL-42 ST,63943.5
2016-05-12 08:00:00,GRD CNTRL-42 ST,63939.94021738798
2016-03-01 16:00:00,86 ST,63931.75
2016-05-20 12:00:00,GRD CNTRL-42 ST,63818.25
2016-05-24 12:00:00,34 ST-PENN STA,63728.5
2016-05-26 12:00:00,GRD CNTRL-42 ST,63724.166666667355
2016-05-17 12:00:00,GRD CNTRL-42 ST,63693.5
2016-03-28 12:00:00,34 ST-PENN STA,63564.0
2016-04-26 16:00:00,23 ST,63509.74999988172
2016-03-08 16:00:00,86 ST,63500.75
2016-03-09 16:00:00,14 ST-UNION SQ,63449.75
2016-04-22 12:00:00,GRD CNTRL-42 ST,63346.432999680124
2016-03-04 16:00:00,86 ST,63342.75
2016-04-06 12:00:00,34 ST-PENN STA,63331.0
2016-04-29 08:00:00,GRD CNTRL-42 ST,63323.750000001455
2016-04-21 12:00:00,GRD CNTRL-42 ST,63299.04951551724
2016-03-03 16:00:00,TIMES SQ-42 ST,63290.0
2016-03-29 12:00:00,GRD CNTRL-42 ST,63229.0
2016-05-19 08:00:00,GRD CNTRL-42 ST,63199.249999998836
2016-05-12 12:00:00,34 ST-PENN STA,63191.75
2016-03-02 08:00:00,34 ST-HERALD SQ,63118.0
2016-03-03 16:00:00,86 ST,63105.5
2016-04-14 12:00:00,34 ST-PENN STA,63043.0
2016-05-18 16:00:00,TIMES SQ-42 ST,62995.0
2016-04-29 16:00:00,23 ST,62955.25
2016-03-10 16:00:00,86 ST,62952.25
2016-04-22 16:00:00,23 ST,62913.25
2016-03-22 12:00:00,34 ST-PENN STA,62798.125
2016-04-28 12:00:00,34 ST-PENN STA,62779.0
2016-03-16 12:00:00,GRD CNTRL-42 ST,62777.75
2016-03-16 12:00:00,34 ST-PENN STA,62740.5
2016-04-13 12:00:00,GRD CNTRL-42 ST,62710.83976187098
2016-05-25 08:00:00,GRD CNTRL-42 ST,62672.25
2016-05-24 12:00:00,GRD CNTRL-42 ST,62665.5
2016-04-20 12:00:00,34 ST-PENN STA,62581.25
2016-03-22 12:00:00,GRD CNTRL-42 ST,62550.75
2016-03-01 08:00:00,34 ST-HERALD SQ,62546.0
2016-03-09 08:00:00,34 ST-HERALD SQ,62542.5
2016-03-10 08:00:00,34 ST-HERALD SQ,62505.0
2016-05-18 16:00:00,86 ST,62468.75
2016-03-08 08:00:00,34 ST-HERALD SQ,62407.0
2016-05-19 12:00:00,GRD CNTRL-42 ST,62350.5
2016-03-10 16:00:00,14 ST-UNION SQ,62233.25
2016-05-18 08:00:00,GRD CNTRL-42 ST,62187.25
2016-03-24 12:00:00,GRD CNTRL-42 ST,62183.083333331626
2016-03-15 12:00:00,34 ST-PENN STA,62159.6
2016-03-25 16:00:00,GRD CNTRL-42 ST,62118.0
2016-04-20 12:00:00,GRD CNTRL-42 ST,62059.09380913204
2016-03-07 16:00:00,86 ST,62056.33333333582
2016-03-04 16:00:00,TIMES SQ-42 ST,62054.0
2016-03-08 16:00:00,14 ST-UNION SQ,62041.0
2016-04-05 12:00:00,34 ST-PENN STA,62004.25
2016-04-27 12:00:00,34 ST-PENN STA,62003.5
2016-05-31 16:00:00,23 ST,61857.0
2016-04-28 12:00:00,GRD CNTRL-42 ST,61811.19996686329
2016-05-13 08:00:00,GRD CNTRL-42 ST,61796.297314581345
2016-05-11 08:00:00,GRD CNTRL-42 ST,61753.625
2016-05-16 12:00:00,34 ST-PENN STA,61703.0
2016-04-01 12:00:00,GRD CNTRL-42 ST,61695.91666666628
2016-03-03 16:00:00,14 ST-UNION SQ,61665.25
2016-03-24 16:00:00,TIMES SQ-42 ST,61645.0
2016-05-19 16:00:00,TIMES SQ-42 ST,61626.25
2016-04-04 12:00:00,34 ST-PENN STA,61609.125
2016-03-15 12:00:00,GRD CNTRL-42 ST,61554.75
2016-04-27 12:00:00,GRD CNTRL-42 ST,61532.45597605004
2016-03-04 16:00:00,14 ST-UNION SQ,61481.5
2016-04-11 12:00:00,GRD CNTRL-42 ST,61478.063311359336
2016-05-10 08:00:00,GRD CNTRL-42 ST,61386.74999999901
2016-05-20 08:00:00,GRD CNTRL-42 ST,61384.5
2016-03-07 16:00:00,TIMES SQ-42 ST,61324.0
2016-04-29 12:00:00,34 ST-PENN STA,61323.5
2016-05-18 12:00:00,GRD CNTRL-42 ST,61275.5
2016-05-23 12:00:00,34 ST-PENN STA,61211.5
2016-04-07 12:00:00,34 ST-PENN STA,61134.375
2016-04-12 12:00:00,34 ST-PENN STA,61080.66666666162
2016-03-31 16:00:00,TIMES SQ-42 ST,61026.25
2016-05-27 12:00:00,34 ST-HERALD SQ,61018.75
2016-03-28 12:00:00,GRD CNTRL-42 ST,61018.5
2016-05-20 16:00:00,86 ST,61002.75
2016-03-21 12:00:00,34 ST-PENN STA,60972.5
2016-04-13 12:00:00,34 ST-PENN STA,60959.99999992605
2016-03-04 08:00:00,34 ST-HERALD SQ,60943.0
2016-04-22 08:00:00,GRD CNTRL-42 ST,60939.994085652754
2016-05-23 12:00:00,GRD CNTRL-42 ST,60808.61666666667
2016-03-17 16:00:00,TIMES SQ-42 ST,60770.25
2016-03-02 16:00:00,14 ST-UNION SQ,60760.25
2016-04-27 16:00:00,TIMES SQ-42 ST,60748.75
2016-03-21 12:00:00,GRD CNTRL-42 ST,60740.625
2016-03-01 16:00:00,TIMES SQ-42 ST,60720.0
2016-05-16 12:00:00,GRD CNTRL-42 ST,60690.91666666709
2016-04-15 16:00:00,14 ST-UNION SQ,60638.5
2016-04-19 12:00:00,GRD CNTRL-42 ST,60513.710324969376
2016-05-17 16:00:00,86 ST,60483.5
2016-03-23 16:00:00,TIMES SQ-42 ST,60476.0
2016-05-18 16:00:00,14 ST-UNION SQ,60438.0
2016-04-26 12:00:00,GRD CNTRL-42 ST,60364.07249188712
2016-05-04 16:00:00,TIMES SQ-42 ST,60331.25
2016-05-17 16:00:00,TIMES SQ-42 ST,60323.0
2016-03-17 16:00:00,86 ST,60229.75
2016-05-09 12:00:00,34 ST-PENN STA,60217.5
2016-03-01 16:00:00,14 ST-UNION SQ,60156.25
2016-04-25 16:00:00,23 ST,60148.583333293136
2016-05-13 16:00:00,86 ST,60129.75
2016-05-25 16:00:00,86 ST,60094.25
2016-03-16 16:00:00,TIMES SQ-42 ST,60079.0
2016-05-05 16:00:00,TIMES SQ-42 ST,60078.5
2016-05-19 16:00:00,86 ST,60078.5
2016-04-26 12:00:00,34 ST-PENN STA,59965.096153846156
2016-05-24 16:00:00,86 ST,59952.3
2016-03-18 16:00:00,TIMES SQ-42 ST,59904.25
2016-05-06 16:00:00,86 ST,59855.5
2016-04-08 16:00:00,14 ST-UNION SQ,59848.0
2016-03-25 12:00:00,GRD CNTRL-42 ST,59758.75
2016-05-25 16:00:00,TIMES SQ-42 ST,59733.875
2016-03-25 08:00:00,34 ST-PENN STA,59681.8333333343
2016-05-10 12:00:00,34 ST-PENN STA,59665.00000000253
2016-05-04 16:00:00,86 ST,59609.5
2016-05-17 20:00:00,GRD CNTRL-42 ST,59602.0
2016-03-30 16:00:00,TIMES SQ-42 ST,59582.05000000005
2016-03-11 08:00:00,34 ST-HERALD SQ,59451.66666666843
2016-04-28 16:00:00,TIMES SQ-42 ST,59440.25
2016-05-20 16:00:00,14 ST-UNION SQ,59401.0
2016-04-14 16:00:00,TIMES SQ-42 ST,59372.0
2016-04-25 12:00:00,34 ST-PENN STA,59322.5
2016-03-18 16:00:00,14 ST-UNION SQ,59315.0
2016-04-06 16:00:00,TIMES SQ-42 ST,59309.25
2016-05-10 16:00:00,86 ST,59237.5
2016-05-20 16:00:00,TIMES SQ-42 ST,59200.875
2016-05-31 12:00:00,GRD CNTRL-42 ST,59189.5
2016-05-12 16:00:00,86 ST,59184.5
2016-05-11 16:00:00,86 ST,59170.125
2016-04-13 16:00:00,TIMES SQ-42 ST,59144.0
2016-04-08 16:00:00,TIMES SQ-42 ST,59134.75
2016-03-29 16:00:00,TIMES SQ-42 ST,59121.875
2016-05-11 16:00:00,TIMES SQ-42 ST,59079.40000000037
2016-04-18 12:00:00,34 ST-PENN STA,59024.75
2016-05-23 16:00:00,86 ST,59011.25
2016-05-12 16:00:00,14 ST-UNION SQ,59002.0
2016-05-25 12:00:00,GRD CNTRL-42 ST,58969.625
2016-03-16 16:00:00,86 ST,58891.0
2016-03-14 12:00:00,34 ST-PENN STA,58850.25
2016-05-25 16:00:00,14 ST-UNION SQ,58818.0
2016-04-06 16:00:00,86 ST,58809.0
2016-05-12 16:00:00,TIMES SQ-42 ST,58800.75
2016-05-12 12:00:00,GRD CNTRL-42 ST,58787.75543478702
2016-04-20 16:00:00,86 ST,58757.5
2016-05-02 08:00:00,GRD CNTRL-42 ST,58741.6666666675
2016-05-06 16:00:00,TIMES SQ-42 ST,58720.70833333791
2016-05-05 16:00:00,86 ST,58718.749999999534
2016-04-08 16:00:00,86 ST,58654.75
2016-05-03 16:00:00,86 ST,58601.25
2016-03-07 16:00:00,14 ST-UNION SQ,58591.75
2016-05-11 16:00:00,14 ST-UNION SQ,58561.5
2016-04-18 12:00:00,GRD CNTRL-42 ST,58547.75
2016-04-15 16:00:00,86 ST,58513.75
2016-04-05 16:00:00,86 ST,58468.5
2016-03-03 08:00:00,23 ST,58454.5
2016-04-15 16:00:00,TIMES SQ-42 ST,58386.625
2016-05-26 16:00:00,86 ST,58383.5
2016-03-01 08:00:00,86 ST,58373.5
2016-03-18 16:00:00,86 ST,58364.25
2016-05-19 16:00:00,14 ST-UNION SQ,58358.0
2016-05-02 12:00:00,34 ST-PENN STA,58357.041666772304
2016-03-11 12:00:00,34 ST-PENN STA,58351.5
2016-04-01 16:00:00,TIMES SQ-42 ST,58345.5
2016-05-11 12:00:00,GRD CNTRL-42 ST,58342.75
2016-05-26 16:00:00,TIMES SQ-42 ST,58318.75
2016-04-14 16:00:00,86 ST,58306.0
2016-03-02 08:00:00,86 ST,58276.5
2016-05-09 12:00:00,GRD CNTRL-42 ST,58267.0
2016-04-01 16:00:00,14 ST-UNION SQ,58212.5
2016-03-22 16:00:00,TIMES SQ-42 ST,58209.75
2016-04-20 16:00:00,14 ST-UNION SQ,58206.0
2016-03-11 12:00:00,GRD CNTRL-42 ST,58185.75
2016-03-16 16:00:00,14 ST-UNION SQ,58158.0
2016-04-19 16:00:00,86 ST,58147.5
2016-04-26 16:00:00,TIMES SQ-42 ST,58045.5
2016-04-20 16:00:00,TIMES SQ-42 ST,58039.75
2016-05-05 12:00:00,34 ST-PENN STA,58035.84523808596
2016-05-05 16:00:00,14 ST-UNION SQ,57999.5
2016-04-05 16:00:00,TIMES SQ-42 ST,57977.0
2016-04-29 16:00:00,TIMES SQ-42 ST,57974.75
2016-04-12 16:00:00,86 ST,57974.25
2016-04-13 16:00:00,86 ST,57968.25
2016-03-09 08:00:00,86 ST,57953.25
2016-04-13 16:00:00,14 ST-UNION SQ,57896.5
2016-04-19 12:00:00,34 ST-PENN STA,57895.75
2016-03-08 08:00:00,86 ST,57884.75
2016-03-02 08:00:00,23 ST,57832.0
2016-04-21 16:00:00,TIMES SQ-42 ST,57815.25
2016-03-15 16:00:00,86 ST,57800.0
2016-05-13 16:00:00,TIMES SQ-42 ST,57695.0
2016-04-11 12:00:00,34 ST-PENN STA,57692.125
2016-03-31 16:00:00,14 ST-UNION SQ,57655.5
2016-04-07 16:00:00,86 ST,57648.0
2016-05-31 12:00:00,34 ST-PENN STA,57632.0
2016-03-24 20:00:00,34 ST-PENN STA,57614.75
2016-03-17 16:00:00,14 ST-UNION SQ,57611.5
2016-04-14 16:00:00,14 ST-UNION SQ,57588.5
2016-05-24 16:00:00,TIMES SQ-42 ST,57569.25
2016-04-05 16:00:00,14 ST-UNION SQ,57542.0
2016-03-09 08:00:00,23 ST,57460.04166666593
2016-03-01 08:00:00,23 ST,57438.5
2016-03-03 08:00:00,86 ST,57428.75
2016-04-21 16:00:00,86 ST,57417.5
2016-05-04 16:00:00,14 ST-UNION SQ,57406.5
2016-03-24 16:00:00,14 ST-UNION SQ,57403.5
2016-05-10 16:00:00,TIMES SQ-42 ST,57374.0
2016-05-11 12:00:00,34 ST-PENN STA,57371.75
2016-05-17 16:00:00,14 ST-UNION SQ,57320.5
2016-03-15 16:00:00,TIMES SQ-42 ST,57317.75
2016-04-19 16:00:00,TIMES SQ-42 ST,57269.75
2016-03-10 08:00:00,86 ST,57263.0
2016-04-25 12:00:00,GRD CNTRL-42 ST,57197.439007724286
2016-05-16 16:00:00,86 ST,57191.5
2016-05-10 12:00:00,GRD CNTRL-42 ST,57170.16666666907
2016-05-04 12:00:00,34 ST-PENN STA,57161.04166668368
2016-05-06 16:00:00,14 ST-UNION SQ,57153.5
2016-05-10 16:00:00,14 ST-UNION SQ,57076.0
2016-05-03 16:00:00,TIMES SQ-42 ST,57061.5
2016-05-13 16:00:00,14 ST-UNION SQ,57037.5
2016-05-09 16:00:00,86 ST,57009.5731707317
2016-04-29 12:00:00,GRD CNTRL-42 ST,56986.749999998545
2016-05-31 16:00:00,86 ST,56969.75
2016-04-22 16:00:00,14 ST-UNION SQ,56946.351190466376
2016-04-06 16:00:00,14 ST-UNION SQ,56936.5
2016-04-11 16:00:00,86 ST,56910.25
2016-05-16 16:00:00,14 ST-UNION SQ,56904.0
2016-04-21 16:00:00,14 ST-UNION SQ,56873.75
2016-03-08 08:00:00,23 ST,56873.5
2016-03-30 16:00:00,14 ST-UNION SQ,56870.0
2016-03-14 16:00:00,86 ST,56866.25
2016-03-23 16:00:00,14 ST-UNION SQ,56859.5
2016-03-10 12:00:00,GRD CNTRL-42 ST,56823.0
2016-05-02 16:00:00,86 ST,56782.0
2016-04-07 16:00:00,TIMES SQ-42 ST,56649.25
2016-04-04 16:00:00,86 ST,56617.75
2016-03-10 08:00:00,23 ST,56470.75
2016-03-15 16:00:00,14 ST-UNION SQ,56436.333333329814
2016-03-07 08:00:00,86 ST,56322.25
2016-05-27 08:00:00,GRD CNTRL-42 ST,56272.5
2016-04-18 16:00:00,86 ST,56157.0
2016-04-12 16:00:00,TIMES SQ-42 ST,56145.0
2016-04-01 20:00:00,34 ST-PENN STA,56141.75
2016-03-11 08:00:00,86 ST,56139.333333315095
2016-04-01 16:00:00,86 ST,56084.91666666698
2016-04-06 20:00:00,GRD CNTRL-42 ST,56083.33492683156
2016-03-24 16:00:00,86 ST,56038.0
2016-05-26 16:00:00,14 ST-UNION SQ,56031.0
2016-04-19 16:00:00,14 ST-UNION SQ,56012.5
2016-03-29 16:00:00,14 ST-UNION SQ,56002.5
2016-03-30 16:00:00,86 ST,55965.5
2016-04-29 16:00:00,14 ST-UNION SQ,55865.0
2016-04-22 16:00:00,TIMES SQ-42 ST,55843.25
2016-04-27 16:00:00,86 ST,55823.5
2016-04-05 20:00:00,GRD CNTRL-42 ST,55807.946701575565
2016-03-04 12:00:00,GRD CNTRL-42 ST,55779.9
2016-03-25 12:00:00,34 ST-HERALD SQ,55771.75
2016-03-04 08:00:00,86 ST,55750.5
2016-03-31 16:00:00,86 ST,55718.75
2016-03-03 12:00:00,GRD CNTRL-42 ST,55716.5
2016-04-22 16:00:00,86 ST,55678.5
2016-05-27 16:00:00,14 ST-UNION SQ,55671.5
2016-05-16 16:00:00,TIMES SQ-42 ST,55576.25
2016-05-31 16:00:00,TIMES SQ-42 ST,55527.75
2016-03-10 12:00:00,34 ST-PENN STA,55519.25
2016-05-05 20:00:00,34 ST-PENN STA,55448.357142857145
2016-05-23 16:00:00,TIMES SQ-42 ST,55391.75
2016-03-22 16:00:00,86 ST,55374.0
2016-03-21 16:00:00,86 ST,55331.25
2016-03-14 08:00:00,34 ST-HERALD SQ,55268.08333340075
2016-04-27 16:00:00,14 ST-UNION SQ,55243.0
2016-03-29 16:00:00,86 ST,55240.25
2016-04-07 16:00:00,14 ST-UNION SQ,55223.5
2016-04-11 16:00:00,14 ST-UNION SQ,55143.50000000649
2016-03-22 16:00:00,14 ST-UNION SQ,55121.0
2016-03-14 12:00:00,GRD CNTRL-42 ST,55117.249999979336
2016-04-21 20:00:00,34 ST-PENN STA,55108.5
2016-04-18 16:00:00,14 ST-UNION SQ,55083.5
2016-04-12 16:00:00,14 ST-UNION SQ,55078.5
2016-03-21 16:00:00,TIMES SQ-42 ST,55026.25
2016-04-28 16:00:00,86 ST,55011.0
2016-03-25 16:00:00,14 ST-UNION SQ,55010.0
2016-05-24 16:00:00,14 ST-UNION SQ,54979.0
2016-03-26 16:00:00,34 ST-PENN STA,54960.0
2016-03-25 16:00:00,23 ST,54936.5
2016-03-04 12:00:00,34 ST-PENN STA,54933.5
2016-04-07 20:00:00,GRD CNTRL-42 ST,54920.72315208753
2016-03-23 16:00:00,86 ST,54900.875
2016-04-06 20:00:00,34 ST-PENN STA,54883.375
2016-04-13 20:00:00,GRD CNTRL-42 ST,54836.05250362337
2016-05-09 08:00:00,34 ST-HERALD SQ,54822.75
2016-04-25 16:00:00,TIMES SQ-42 ST,54810.25
2016-04-15 20:00:00,34 ST-PENN STA,54777.5
2016-04-28 16:00:00,14 ST-UNION SQ,54705.5
2016-05-03 16:00:00,14 ST-UNION SQ,54701.0
2016-04-20 12:00:00,23 ST,54637.375
2016-05-31 16:00:00,14 ST-UNION SQ,54617.5
2016-05-09 16:00:00,14 ST-UNION SQ,54596.0
2016-05-19 20:00:00,34 ST-PENN STA,54518.5
2016-03-07 08:00:00,23 ST,54494.83333333291
2016-05-09 16:00:00,TIMES SQ-42 ST,54447.75
2016-04-21 12:00:00,23 ST,54380.75
2016-05-20 12:00:00,34 ST-HERALD SQ,54368.5
2016-03-31 20:00:00,34 ST-PENN STA,54363.0
2016-05-05 20:00:00,GRD CNTRL-42 ST,54355.5
2016-03-17 20:00:00,GRD CNTRL-42 ST,54270.5
2016-04-18 16:00:00,TIMES SQ-42 ST,54264.0
2016-05-12 12:00:00,23 ST,54250.0
2016-05-17 12:00:00,23 ST,54220.25
2016-05-27 16:00:00,23 ST,54216.5
2016-05-04 20:00:00,GRD CNTRL-42 ST,54199.5
2016-03-17 20:00:00,34 ST-PENN STA,54171.75
2016-04-04 20:00:00,GRD CNTRL-42 ST,54168.55847631961
2016-04-11 16:00:00,TIMES SQ-42 ST,54142.25
2016-03-30 20:00:00,34 ST-PENN STA,54093.75
2016-05-23 16:00:00,14 ST-UNION SQ,54065.0
2016-05-02 12:00:00,GRD CNTRL-42 ST,54062.83333333295
2016-05-18 12:00:00,23 ST,54060.75
2016-04-26 16:00:00,86 ST,54023.0
2016-05-05 12:00:00,23 ST,53998.375
2016-05-04 12:00:00,23 ST,53991.25
2016-03-04 08:00:00,23 ST,53977.0
2016-04-29 16:00:00,86 ST,53917.75
2016-03-18 20:00:00,34 ST-PENN STA,53878.25
2016-04-05 20:00:00,34 ST-PENN STA,53876.5
2016-05-18 20:00:00,34 ST-PENN STA,53856.5
2016-04-02 16:00:00,34 ST-PENN STA,53806.0
2016-04-25 16:00:00,86 ST,53784.5
2016-04-08 20:00:00,34 ST-PENN STA,53750.78333333241
2016-05-02 16:00:00,TIMES SQ-42 ST,53746.75
2016-05-11 12:00:00,23 ST,53744.25
2016-04-12 20:00:00,GRD CNTRL-42 ST,53721.91427836739
2016-03-02 12:00:00,GRD CNTRL-42 ST,53717.05
2016-03-25 16:00:00,TIMES SQ-42 ST,53716.75
2016-05-19 20:00:00,GRD CNTRL-42 ST,53674.75
2016-03-16 20:00:00,GRD CNTRL-42 ST,53629.25
2016-04-13 12:00:00,23 ST,53606.5
2016-03-17 12:00:00,23 ST,53606.0
2016-05-13 16:00:00,42 ST-PORT AUTH,53594.5
2016-04-06 12:00:00,23 ST,53534.125
2016-03-23 20:00:00,34 ST-PENN STA,53524.0
2016-05-27 16:00:00,86 ST,53516.25
2016-05-24 12:00:00,34 ST-HERALD SQ,53506.125
2016-05-20 20:00:00,34 ST-PENN STA,53420.25
2016-04-21 20:00:00,GRD CNTRL-42 ST,53391.6773435713
2016-03-28 16:00:00,TIMES SQ-42 ST,53384.75
2016-04-14 12:00:00,23 ST,53374.58333336271
2016-03-21 16:00:00,14 ST-UNION SQ,53355.0
2016-03-30 20:00:00,GRD CNTRL-42 ST,53340.75
2016-04-14 20:00:00,GRD CNTRL-42 ST,53307.0
2016-04-08 12:00:00,23 ST,53229.75
2016-03-30 12:00:00,23 ST,53197.0
2016-05-13 20:00:00,GRD CNTRL-42 ST,53109.852941177436
2016-05-18 12:00:00,34 ST-HERALD SQ,53075.32142857143
2016-04-26 16:00:00,14 ST-UNION SQ,53057.5
2016-05-06 20:00:00,34 ST-PENN STA,53049.0
2016-04-13 20:00:00,34 ST-PENN STA,53034.0
2016-05-12 20:00:00,34 ST-PENN STA,53019.75
2016-03-18 12:00:00,34 ST-HERALD SQ,52983.25
2016-04-11 20:00:00,GRD CNTRL-42 ST,52939.0260531114
2016-03-08 12:00:00,GRD CNTRL-42 ST,52912.3
2016-04-25 16:00:00,14 ST-UNION SQ,52872.0
2016-03-28 16:00:00,86 ST,52863.0
2016-05-03 12:00:00,23 ST,52854.25
2016-03-24 12:00:00,23 ST,52846.91666666683
2016-05-25 20:00:00,GRD CNTRL-42 ST,52790.0
2016-05-26 20:00:00,34 ST-PENN STA,52758.25
2016-03-31 20:00:00,GRD CNTRL-42 ST,52757.0
2016-04-05 08:00:00,34 ST-HERALD SQ,52734.75
2016-03-14 16:00:00,TIMES SQ-42 ST,52702.125
2016-05-25 20:00:00,34 ST-PENN STA,52687.25
2016-03-15 20:00:00,34 ST-PENN STA,52680.0
2016-03-24 08:00:00,34 ST-HERALD SQ,52652.25
2016-04-20 20:00:00,GRD CNTRL-42 ST,52647.22163718634
2016-03-23 12:00:00,34 ST-HERALD SQ,52629.25
2016-03-16 12:00:00,23 ST,52607.27777777778
2016-04-04 16:00:00,TIMES SQ-42 ST,52602.75
2016-05-06 12:00:00,34 ST-HERALD SQ,52533.66666658819
2016-04-01 12:00:00,34 ST-HERALD SQ,52529.25
2016-05-24 08:00:00,34 ST-HERALD SQ,52478.125
2016-03-14 20:00:00,GRD CNTRL-42 ST,52472.0
2016-05-10 12:00:00,23 ST,52471.0
2016-04-05 12:00:00,23 ST,52461.75
2016-03-16 12:00:00,34 ST-HERALD SQ,52425.625
2016-05-06 08:00:00,34 ST-HERALD SQ,52411.4166666666
2016-03-09 12:00:00,34 ST-PENN STA,52408.0
2016-03-23 08:00:00,34 ST-HERALD SQ,52385.75
2016-05-12 20:00:00,GRD CNTRL-42 ST,52361.380434784456
2016-05-03 20:00:00,GRD CNTRL-42 ST,52317.5
2016-03-11 08:00:00,23 ST,52307.1875
2016-03-16 20:00:00,34 ST-PENN STA,52294.25
2016-03-24 20:00:00,GRD CNTRL-42 ST,52244.75
2016-03-29 20:00:00,34 ST-PENN STA,52218.25
2016-03-08 12:00:00,34 ST-PENN STA,52216.0
2016-04-15 12:00:00,23 ST,52215.5
2016-05-10 08:00:00,34 ST-HERALD SQ,52207.8333333678
2016-05-02 16:00:00,14 ST-UNION SQ,52203.25
2016-05-17 20:00:00,34 ST-PENN STA,52196.0
2016-05-11 20:00:00,GRD CNTRL-42 ST,52189.5
2016-05-13 12:00:00,34 ST-HERALD SQ,52169.5
2016-05-18 08:00:00,34 ST-HERALD SQ,52138.25
2016-03-31 12:00:00,23 ST,52096.33333348125
2016-04-14 20:00:00,34 ST-PENN STA,52085.25
2016-04-12 08:00:00,34 ST-HERALD SQ,52082.6666666675
2016-04-27 20:00:00,GRD CNTRL-42 ST,52042.833804104564
2016-04-12 12:00:00,23 ST,52021.75
2016-05-24 20:00:00,GRD CNTRL-42 ST,52006.25
2016-04-08 20:00:00,GRD CNTRL-42 ST,51992.8613773435
2016-03-29 12:00:00,23 ST,51986.125
2016-03-29 20:00:00,GRD CNTRL-42 ST,51944.25
2016-04-08 12:00:00,34 ST-HERALD SQ,51888.5
2016-04-15 12:00:00,34 ST-HERALD SQ,51877.5
2016-03-18 12:00:00,23 ST,51838.5
2016-03-30 08:00:00,34 ST-HERALD SQ,51831.625
2016-03-29 08:00:00,34 ST-HERALD SQ,51825.75
2016-05-19 12:00:00,34 ST-HERALD SQ,51801.083333333605
2016-03-30 12:00:00,34 ST-HERALD SQ,51797.75
2016-05-11 08:00:00,34 ST-HERALD SQ,51759.41666666457
2016-05-10 20:00:00,GRD CNTRL-42 ST,51732.0
2016-03-15 12:00:00,23 ST,51724.25
2016-03-04 16:00:00,42 ST-PORT AUTH,51707.5
2016-04-19 20:00:00,34 ST-PENN STA,51703.5
2016-03-11 16:00:00,42 ST-PORT AUTH,51699.5
2016-03-09 12:00:00,GRD CNTRL-42 ST,51676.08333333337
2016-03-29 12:00:00,34 ST-HERALD SQ,51655.25
2016-03-23 20:00:00,GRD CNTRL-42 ST,51650.5
2016-03-15 20:00:00,GRD CNTRL-42 ST,51642.25
2016-03-22 12:00:00,23 ST,51611.5
2016-05-27 12:00:00,23 ST,51605.25
2016-05-16 20:00:00,GRD CNTRL-42 ST,51556.75
2016-05-03 08:00:00,34 ST-HERALD SQ,51532.5
2016-03-03 12:00:00,34 ST-PENN STA,51525.0
2016-04-19 12:00:00,23 ST,51483.500000091735
2016-04-04 16:00:00,14 ST-UNION SQ,51475.0
2016-03-01 12:00:00,GRD CNTRL-42 ST,51464.975
2016-04-27 12:00:00,34 ST-HERALD SQ,51432.75
2016-03-22 08:00:00,34 ST-HERALD SQ,51429.0
2016-05-06 12:00:00,23 ST,51412.75
2016-03-28 16:00:00,14 ST-UNION SQ,51399.0
2016-05-20 12:00:00,23 ST,51398.0
2016-05-13 20:00:00,34 ST-PENN STA,51395.25
2016-03-22 20:00:00,GRD CNTRL-42 ST,51391.5
