DATE_TIME,STATION,TOTAL_TRAFFIC,date,time
5/18/16 8:00,GRD CNTRL-42 ST,62187.25,5/18/16,8:00:00
3/24/16 12:00,GRD CNTRL-42 ST,62183.08333,3/24/16,12:00:00
3/15/16 12:00,34 ST-PENN STA,62159.6,3/15/16,12:00:00
3/25/16 16:00,GRD CNTRL-42 ST,62118,3/25/16,16:00:00
4/20/16 12:00,GRD CNTRL-42 ST,62059.09381,4/20/16,12:00:00
3/7/16 16:00,86 ST,62056.33333,3/7/16,16:00:00
3/4/16 16:00,TIMES SQ-42 ST,62054,3/4/16,16:00:00
3/8/16 16:00,14 ST-UNION SQ,62041,3/8/16,16:00:00
4/5/16 12:00,34 ST-PENN STA,62004.25,4/5/16,12:00:00
4/27/16 12:00,34 ST-PENN STA,62003.5,4/27/16,12:00:00
5/31/16 16:00,23 ST,61857,5/31/16,16:00:00
4/28/16 12:00,GRD CNTRL-42 ST,61811.19997,4/28/16,12:00:00
5/13/16 8:00,GRD CNTRL-42 ST,61796.29731,5/13/16,8:00:00
5/11/16 8:00,GRD CNTRL-42 ST,61753.625,5/11/16,8:00:00
5/16/16 12:00,34 ST-PENN STA,61703,5/16/16,12:00:00
4/1/16 12:00,GRD CNTRL-42 ST,61695.91667,4/1/16,12:00:00
3/3/16 16:00,14 ST-UNION SQ,61665.25,3/3/16,16:00:00
3/24/16 16:00,TIMES SQ-42 ST,61645,3/24/16,16:00:00
5/19/16 16:00,TIMES SQ-42 ST,61626.25,5/19/16,16:00:00
4/4/16 12:00,34 ST-PENN STA,61609.125,4/4/16,12:00:00
3/15/16 12:00,GRD CNTRL-42 ST,61554.75,3/15/16,12:00:00
4/27/16 12:00,GRD CNTRL-42 ST,61532.45598,4/27/16,12:00:00
3/4/16 16:00,14 ST-UNION SQ,61481.5,3/4/16,16:00:00
4/11/16 12:00,GRD CNTRL-42 ST,61478.06331,4/11/16,12:00:00
5/10/16 8:00,GRD CNTRL-42 ST,61386.75,5/10/16,8:00:00
5/20/16 8:00,GRD CNTRL-42 ST,61384.5,5/20/16,8:00:00
3/7/16 16:00,TIMES SQ-42 ST,61324,3/7/16,16:00:00
4/29/16 12:00,34 ST-PENN STA,61323.5,4/29/16,12:00:00
5/18/16 12:00,GRD CNTRL-42 ST,61275.5,5/18/16,12:00:00
5/23/16 12:00,34 ST-PENN STA,61211.5,5/23/16,12:00:00
4/7/16 12:00,34 ST-PENN STA,61134.375,4/7/16,12:00:00
4/12/16 12:00,34 ST-PENN STA,61080.66667,4/12/16,12:00:00
3/31/16 16:00,TIMES SQ-42 ST,61026.25,3/31/16,16:00:00
5/27/16 12:00,34 ST-HERALD SQ,61018.75,5/27/16,12:00:00
3/28/16 12:00,GRD CNTRL-42 ST,61018.5,3/28/16,12:00:00
5/20/16 16:00,86 ST,61002.75,5/20/16,16:00:00
3/21/16 12:00,34 ST-PENN STA,60972.5,3/21/16,12:00:00
4/13/16 12:00,34 ST-PENN STA,60960,4/13/16,12:00:00
3/4/16 8:00,34 ST-HERALD SQ,60943,3/4/16,8:00:00
4/22/16 8:00,GRD CNTRL-42 ST,60939.99409,4/22/16,8:00:00
5/23/16 12:00,GRD CNTRL-42 ST,60808.61667,5/23/16,12:00:00
3/17/16 16:00,TIMES SQ-42 ST,60770.25,3/17/16,16:00:00
3/2/16 16:00,14 ST-UNION SQ,60760.25,3/2/16,16:00:00
4/27/16 16:00,TIMES SQ-42 ST,60748.75,4/27/16,16:00:00
3/21/16 12:00,GRD CNTRL-42 ST,60740.625,3/21/16,12:00:00
3/1/16 16:00,TIMES SQ-42 ST,60720,3/1/16,16:00:00
5/16/16 12:00,GRD CNTRL-42 ST,60690.91667,5/16/16,12:00:00
4/15/16 16:00,14 ST-UNION SQ,60638.5,4/15/16,16:00:00
4/19/16 12:00,GRD CNTRL-42 ST,60513.71032,4/19/16,12:00:00
5/17/16 16:00,86 ST,60483.5,5/17/16,16:00:00
3/23/16 16:00,TIMES SQ-42 ST,60476,3/23/16,16:00:00
5/18/16 16:00,14 ST-UNION SQ,60438,5/18/16,16:00:00
4/26/16 12:00,GRD CNTRL-42 ST,60364.07249,4/26/16,12:00:00
5/4/16 16:00,TIMES SQ-42 ST,60331.25,5/4/16,16:00:00
5/17/16 16:00,TIMES SQ-42 ST,60323,5/17/16,16:00:00
3/17/16 16:00,86 ST,60229.75,3/17/16,16:00:00
5/9/16 12:00,34 ST-PENN STA,60217.5,5/9/16,12:00:00
3/1/16 16:00,14 ST-UNION SQ,60156.25,3/1/16,16:00:00
4/25/16 16:00,23 ST,60148.58333,4/25/16,16:00:00
5/13/16 16:00,86 ST,60129.75,5/13/16,16:00:00
5/25/16 16:00,86 ST,60094.25,5/25/16,16:00:00
3/16/16 16:00,TIMES SQ-42 ST,60079,3/16/16,16:00:00
5/5/16 16:00,TIMES SQ-42 ST,60078.5,5/5/16,16:00:00
5/19/16 16:00,86 ST,60078.5,5/19/16,16:00:00
4/26/16 12:00,34 ST-PENN STA,59965.09615,4/26/16,12:00:00
5/24/16 16:00,86 ST,59952.3,5/24/16,16:00:00
3/18/16 16:00,TIMES SQ-42 ST,59904.25,3/18/16,16:00:00
5/6/16 16:00,86 ST,59855.5,5/6/16,16:00:00
4/8/16 16:00,14 ST-UNION SQ,59848,4/8/16,16:00:00
3/25/16 12:00,GRD CNTRL-42 ST,59758.75,3/25/16,12:00:00
5/25/16 16:00,TIMES SQ-42 ST,59733.875,5/25/16,16:00:00
3/25/16 8:00,34 ST-PENN STA,59681.83333,3/25/16,8:00:00
5/10/16 12:00,34 ST-PENN STA,59665,5/10/16,12:00:00
5/4/16 16:00,86 ST,59609.5,5/4/16,16:00:00
5/17/16 20:00,GRD CNTRL-42 ST,59602,5/17/16,20:00:00
3/30/16 16:00,TIMES SQ-42 ST,59582.05,3/30/16,16:00:00
3/11/16 8:00,34 ST-HERALD SQ,59451.66667,3/11/16,8:00:00
4/28/16 16:00,TIMES SQ-42 ST,59440.25,4/28/16,16:00:00
5/20/16 16:00,14 ST-UNION SQ,59401,5/20/16,16:00:00
4/14/16 16:00,TIMES SQ-42 ST,59372,4/14/16,16:00:00
4/25/16 12:00,34 ST-PENN STA,59322.5,4/25/16,12:00:00
3/18/16 16:00,14 ST-UNION SQ,59315,3/18/16,16:00:00
4/6/16 16:00,TIMES SQ-42 ST,59309.25,4/6/16,16:00:00
5/10/16 16:00,86 ST,59237.5,5/10/16,16:00:00
5/20/16 16:00,TIMES SQ-42 ST,59200.875,5/20/16,16:00:00
5/31/16 12:00,GRD CNTRL-42 ST,59189.5,5/31/16,12:00:00
5/12/16 16:00,86 ST,59184.5,5/12/16,16:00:00
5/11/16 16:00,86 ST,59170.125,5/11/16,16:00:00
4/13/16 16:00,TIMES SQ-42 ST,59144,4/13/16,16:00:00
4/8/16 16:00,TIMES SQ-42 ST,59134.75,4/8/16,16:00:00
3/29/16 16:00,TIMES SQ-42 ST,59121.875,3/29/16,16:00:00
5/11/16 16:00,TIMES SQ-42 ST,59079.4,5/11/16,16:00:00
4/18/16 12:00,34 ST-PENN STA,59024.75,4/18/16,12:00:00
5/23/16 16:00,86 ST,59011.25,5/23/16,16:00:00
5/12/16 16:00,14 ST-UNION SQ,59002,5/12/16,16:00:00
5/25/16 12:00,GRD CNTRL-42 ST,58969.625,5/25/16,12:00:00
3/16/16 16:00,86 ST,58891,3/16/16,16:00:00
3/14/16 12:00,34 ST-PENN STA,58850.25,3/14/16,12:00:00
5/25/16 16:00,14 ST-UNION SQ,58818,5/25/16,16:00:00
4/6/16 16:00,86 ST,58809,4/6/16,16:00:00
5/12/16 16:00,TIMES SQ-42 ST,58800.75,5/12/16,16:00:00
5/12/16 12:00,GRD CNTRL-42 ST,58787.75543,5/12/16,12:00:00
4/20/16 16:00,86 ST,58757.5,4/20/16,16:00:00
5/2/16 8:00,GRD CNTRL-42 ST,58741.66667,5/2/16,8:00:00
5/6/16 16:00,TIMES SQ-42 ST,58720.70833,5/6/16,16:00:00
5/5/16 16:00,86 ST,58718.75,5/5/16,16:00:00
4/8/16 16:00,86 ST,58654.75,4/8/16,16:00:00
5/3/16 16:00,86 ST,58601.25,5/3/16,16:00:00
3/7/16 16:00,14 ST-UNION SQ,58591.75,3/7/16,16:00:00
5/11/16 16:00,14 ST-UNION SQ,58561.5,5/11/16,16:00:00
4/18/16 12:00,GRD CNTRL-42 ST,58547.75,4/18/16,12:00:00
4/15/16 16:00,86 ST,58513.75,4/15/16,16:00:00
4/5/16 16:00,86 ST,58468.5,4/5/16,16:00:00
3/3/16 8:00,23 ST,58454.5,3/3/16,8:00:00
4/15/16 16:00,TIMES SQ-42 ST,58386.625,4/15/16,16:00:00
5/26/16 16:00,86 ST,58383.5,5/26/16,16:00:00
3/1/16 8:00,86 ST,58373.5,3/1/16,8:00:00
3/18/16 16:00,86 ST,58364.25,3/18/16,16:00:00
5/19/16 16:00,14 ST-UNION SQ,58358,5/19/16,16:00:00
5/2/16 12:00,34 ST-PENN STA,58357.04167,5/2/16,12:00:00
3/11/16 12:00,34 ST-PENN STA,58351.5,3/11/16,12:00:00
4/1/16 16:00,TIMES SQ-42 ST,58345.5,4/1/16,16:00:00
5/11/16 12:00,GRD CNTRL-42 ST,58342.75,5/11/16,12:00:00
5/26/16 16:00,TIMES SQ-42 ST,58318.75,5/26/16,16:00:00
4/14/16 16:00,86 ST,58306,4/14/16,16:00:00
3/2/16 8:00,86 ST,58276.5,3/2/16,8:00:00
5/9/16 12:00,GRD CNTRL-42 ST,58267,5/9/16,12:00:00
4/1/16 16:00,14 ST-UNION SQ,58212.5,4/1/16,16:00:00
3/22/16 16:00,TIMES SQ-42 ST,58209.75,3/22/16,16:00:00
4/20/16 16:00,14 ST-UNION SQ,58206,4/20/16,16:00:00
3/11/16 12:00,GRD CNTRL-42 ST,58185.75,3/11/16,12:00:00
3/16/16 16:00,14 ST-UNION SQ,58158,3/16/16,16:00:00
4/19/16 16:00,86 ST,58147.5,4/19/16,16:00:00
4/26/16 16:00,TIMES SQ-42 ST,58045.5,4/26/16,16:00:00
4/20/16 16:00,TIMES SQ-42 ST,58039.75,4/20/16,16:00:00
5/5/16 12:00,34 ST-PENN STA,58035.84524,5/5/16,12:00:00
5/5/16 16:00,14 ST-UNION SQ,57999.5,5/5/16,16:00:00
4/5/16 16:00,TIMES SQ-42 ST,57977,4/5/16,16:00:00
4/29/16 16:00,TIMES SQ-42 ST,57974.75,4/29/16,16:00:00
4/12/16 16:00,86 ST,57974.25,4/12/16,16:00:00
4/13/16 16:00,86 ST,57968.25,4/13/16,16:00:00
3/9/16 8:00,86 ST,57953.25,3/9/16,8:00:00
4/13/16 16:00,14 ST-UNION SQ,57896.5,4/13/16,16:00:00
4/19/16 12:00,34 ST-PENN STA,57895.75,4/19/16,12:00:00
3/8/16 8:00,86 ST,57884.75,3/8/16,8:00:00
3/2/16 8:00,23 ST,57832,3/2/16,8:00:00
4/21/16 16:00,TIMES SQ-42 ST,57815.25,4/21/16,16:00:00
3/15/16 16:00,86 ST,57800,3/15/16,16:00:00
5/13/16 16:00,TIMES SQ-42 ST,57695,5/13/16,16:00:00
4/11/16 12:00,34 ST-PENN STA,57692.125,4/11/16,12:00:00
3/31/16 16:00,14 ST-UNION SQ,57655.5,3/31/16,16:00:00
4/7/16 16:00,86 ST,57648,4/7/16,16:00:00
5/31/16 12:00,34 ST-PENN STA,57632,5/31/16,12:00:00
3/24/16 20:00,34 ST-PENN STA,57614.75,3/24/16,20:00:00
3/17/16 16:00,14 ST-UNION SQ,57611.5,3/17/16,16:00:00
4/14/16 16:00,14 ST-UNION SQ,57588.5,4/14/16,16:00:00
5/24/16 16:00,TIMES SQ-42 ST,57569.25,5/24/16,16:00:00
4/5/16 16:00,14 ST-UNION SQ,57542,4/5/16,16:00:00
3/9/16 8:00,23 ST,57460.04167,3/9/16,8:00:00
3/1/16 8:00,23 ST,57438.5,3/1/16,8:00:00
3/3/16 8:00,86 ST,57428.75,3/3/16,8:00:00
4/21/16 16:00,86 ST,57417.5,4/21/16,16:00:00
5/4/16 16:00,14 ST-UNION SQ,57406.5,5/4/16,16:00:00
3/24/16 16:00,14 ST-UNION SQ,57403.5,3/24/16,16:00:00
5/10/16 16:00,TIMES SQ-42 ST,57374,5/10/16,16:00:00
5/11/16 12:00,34 ST-PENN STA,57371.75,5/11/16,12:00:00
5/17/16 16:00,14 ST-UNION SQ,57320.5,5/17/16,16:00:00
3/15/16 16:00,TIMES SQ-42 ST,57317.75,3/15/16,16:00:00
4/19/16 16:00,TIMES SQ-42 ST,57269.75,4/19/16,16:00:00
3/10/16 8:00,86 ST,57263,3/10/16,8:00:00
4/25/16 12:00,GRD CNTRL-42 ST,57197.43901,4/25/16,12:00:00
5/16/16 16:00,86 ST,57191.5,5/16/16,16:00:00
5/10/16 12:00,GRD CNTRL-42 ST,57170.16667,5/10/16,12:00:00
5/4/16 12:00,34 ST-PENN STA,57161.04167,5/4/16,12:00:00
5/6/16 16:00,14 ST-UNION SQ,57153.5,5/6/16,16:00:00
5/10/16 16:00,14 ST-UNION SQ,57076,5/10/16,16:00:00
5/3/16 16:00,TIMES SQ-42 ST,57061.5,5/3/16,16:00:00
5/13/16 16:00,14 ST-UNION SQ,57037.5,5/13/16,16:00:00
5/9/16 16:00,86 ST,57009.57317,5/9/16,16:00:00
4/29/16 12:00,GRD CNTRL-42 ST,56986.75,4/29/16,12:00:00
5/31/16 16:00,86 ST,56969.75,5/31/16,16:00:00
4/22/16 16:00,14 ST-UNION SQ,56946.35119,4/22/16,16:00:00
4/6/16 16:00,14 ST-UNION SQ,56936.5,4/6/16,16:00:00
4/11/16 16:00,86 ST,56910.25,4/11/16,16:00:00
5/16/16 16:00,14 ST-UNION SQ,56904,5/16/16,16:00:00
4/21/16 16:00,14 ST-UNION SQ,56873.75,4/21/16,16:00:00
3/8/16 8:00,23 ST,56873.5,3/8/16,8:00:00
3/30/16 16:00,14 ST-UNION SQ,56870,3/30/16,16:00:00
3/14/16 16:00,86 ST,56866.25,3/14/16,16:00:00
3/23/16 16:00,14 ST-UNION SQ,56859.5,3/23/16,16:00:00
3/10/16 12:00,GRD CNTRL-42 ST,56823,3/10/16,12:00:00
5/2/16 16:00,86 ST,56782,5/2/16,16:00:00
4/7/16 16:00,TIMES SQ-42 ST,56649.25,4/7/16,16:00:00
4/4/16 16:00,86 ST,56617.75,4/4/16,16:00:00
3/10/16 8:00,23 ST,56470.75,3/10/16,8:00:00
3/15/16 16:00,14 ST-UNION SQ,56436.33333,3/15/16,16:00:00
3/7/16 8:00,86 ST,56322.25,3/7/16,8:00:00
5/27/16 8:00,GRD CNTRL-42 ST,56272.5,5/27/16,8:00:00
4/18/16 16:00,86 ST,56157,4/18/16,16:00:00
4/12/16 16:00,TIMES SQ-42 ST,56145,4/12/16,16:00:00
4/1/16 20:00,34 ST-PENN STA,56141.75,4/1/16,20:00:00
3/11/16 8:00,86 ST,56139.33333,3/11/16,8:00:00
4/1/16 16:00,86 ST,56084.91667,4/1/16,16:00:00
4/6/16 20:00,GRD CNTRL-42 ST,56083.33493,4/6/16,20:00:00
3/24/16 16:00,86 ST,56038,3/24/16,16:00:00
5/26/16 16:00,14 ST-UNION SQ,56031,5/26/16,16:00:00
4/19/16 16:00,14 ST-UNION SQ,56012.5,4/19/16,16:00:00
3/29/16 16:00,14 ST-UNION SQ,56002.5,3/29/16,16:00:00
3/30/16 16:00,86 ST,55965.5,3/30/16,16:00:00
4/29/16 16:00,14 ST-UNION SQ,55865,4/29/16,16:00:00
4/22/16 16:00,TIMES SQ-42 ST,55843.25,4/22/16,16:00:00
4/27/16 16:00,86 ST,55823.5,4/27/16,16:00:00
4/5/16 20:00,GRD CNTRL-42 ST,55807.9467,4/5/16,20:00:00
3/4/16 12:00,GRD CNTRL-42 ST,55779.9,3/4/16,12:00:00
3/25/16 12:00,34 ST-HERALD SQ,55771.75,3/25/16,12:00:00
3/4/16 8:00,86 ST,55750.5,3/4/16,8:00:00
3/31/16 16:00,86 ST,55718.75,3/31/16,16:00:00
3/3/16 12:00,GRD CNTRL-42 ST,55716.5,3/3/16,12:00:00
4/22/16 16:00,86 ST,55678.5,4/22/16,16:00:00
5/27/16 16:00,14 ST-UNION SQ,55671.5,5/27/16,16:00:00
5/16/16 16:00,TIMES SQ-42 ST,55576.25,5/16/16,16:00:00
5/31/16 16:00,TIMES SQ-42 ST,55527.75,5/31/16,16:00:00
3/10/16 12:00,34 ST-PENN STA,55519.25,3/10/16,12:00:00
5/5/16 20:00,34 ST-PENN STA,55448.35714,5/5/16,20:00:00
5/23/16 16:00,TIMES SQ-42 ST,55391.75,5/23/16,16:00:00
3/22/16 16:00,86 ST,55374,3/22/16,16:00:00
3/21/16 16:00,86 ST,55331.25,3/21/16,16:00:00
3/14/16 8:00,34 ST-HERALD SQ,55268.08333,3/14/16,8:00:00
4/27/16 16:00,14 ST-UNION SQ,55243,4/27/16,16:00:00
3/29/16 16:00,86 ST,55240.25,3/29/16,16:00:00
4/7/16 16:00,14 ST-UNION SQ,55223.5,4/7/16,16:00:00
4/11/16 16:00,14 ST-UNION SQ,55143.5,4/11/16,16:00:00
3/22/16 16:00,14 ST-UNION SQ,55121,3/22/16,16:00:00
3/14/16 12:00,GRD CNTRL-42 ST,55117.25,3/14/16,12:00:00
4/21/16 20:00,34 ST-PENN STA,55108.5,4/21/16,20:00:00
4/18/16 16:00,14 ST-UNION SQ,55083.5,4/18/16,16:00:00
4/12/16 16:00,14 ST-UNION SQ,55078.5,4/12/16,16:00:00
3/21/16 16:00,TIMES SQ-42 ST,55026.25,3/21/16,16:00:00
4/28/16 16:00,86 ST,55011,4/28/16,16:00:00
3/25/16 16:00,14 ST-UNION SQ,55010,3/25/16,16:00:00
5/24/16 16:00,14 ST-UNION SQ,54979,5/24/16,16:00:00
3/26/16 16:00,34 ST-PENN STA,54960,3/26/16,16:00:00
3/25/16 16:00,23 ST,54936.5,3/25/16,16:00:00
3/4/16 12:00,34 ST-PENN STA,54933.5,3/4/16,12:00:00
4/7/16 20:00,GRD CNTRL-42 ST,54920.72315,4/7/16,20:00:00
3/23/16 16:00,86 ST,54900.875,3/23/16,16:00:00
4/6/16 20:00,34 ST-PENN STA,54883.375,4/6/16,20:00:00
4/13/16 20:00,GRD CNTRL-42 ST,54836.0525,4/13/16,20:00:00
5/9/16 8:00,34 ST-HERALD SQ,54822.75,5/9/16,8:00:00
4/25/16 16:00,TIMES SQ-42 ST,54810.25,4/25/16,16:00:00
4/15/16 20:00,34 ST-PENN STA,54777.5,4/15/16,20:00:00
4/28/16 16:00,14 ST-UNION SQ,54705.5,4/28/16,16:00:00
5/3/16 16:00,14 ST-UNION SQ,54701,5/3/16,16:00:00
4/20/16 12:00,23 ST,54637.375,4/20/16,12:00:00
5/31/16 16:00,14 ST-UNION SQ,54617.5,5/31/16,16:00:00
5/9/16 16:00,14 ST-UNION SQ,54596,5/9/16,16:00:00
5/19/16 20:00,34 ST-PENN STA,54518.5,5/19/16,20:00:00
3/7/16 8:00,23 ST,54494.83333,3/7/16,8:00:00
5/9/16 16:00,TIMES SQ-42 ST,54447.75,5/9/16,16:00:00
4/21/16 12:00,23 ST,54380.75,4/21/16,12:00:00
5/20/16 12:00,34 ST-HERALD SQ,54368.5,5/20/16,12:00:00
3/31/16 20:00,34 ST-PENN STA,54363,3/31/16,20:00:00
5/5/16 20:00,GRD CNTRL-42 ST,54355.5,5/5/16,20:00:00
3/17/16 20:00,GRD CNTRL-42 ST,54270.5,3/17/16,20:00:00
4/18/16 16:00,TIMES SQ-42 ST,54264,4/18/16,16:00:00
5/12/16 12:00,23 ST,54250,5/12/16,12:00:00
5/17/16 12:00,23 ST,54220.25,5/17/16,12:00:00
5/27/16 16:00,23 ST,54216.5,5/27/16,16:00:00
5/4/16 20:00,GRD CNTRL-42 ST,54199.5,5/4/16,20:00:00
3/17/16 20:00,34 ST-PENN STA,54171.75,3/17/16,20:00:00
4/4/16 20:00,GRD CNTRL-42 ST,54168.55848,4/4/16,20:00:00
4/11/16 16:00,TIMES SQ-42 ST,54142.25,4/11/16,16:00:00
3/30/16 20:00,34 ST-PENN STA,54093.75,3/30/16,20:00:00
5/23/16 16:00,14 ST-UNION SQ,54065,5/23/16,16:00:00
5/2/16 12:00,GRD CNTRL-42 ST,54062.83333,5/2/16,12:00:00
5/18/16 12:00,23 ST,54060.75,5/18/16,12:00:00
4/26/16 16:00,86 ST,54023,4/26/16,16:00:00
5/5/16 12:00,23 ST,53998.375,5/5/16,12:00:00
5/4/16 12:00,23 ST,53991.25,5/4/16,12:00:00
3/4/16 8:00,23 ST,53977,3/4/16,8:00:00
4/29/16 16:00,86 ST,53917.75,4/29/16,16:00:00
3/18/16 20:00,34 ST-PENN STA,53878.25,3/18/16,20:00:00
4/5/16 20:00,34 ST-PENN STA,53876.5,4/5/16,20:00:00
5/18/16 20:00,34 ST-PENN STA,53856.5,5/18/16,20:00:00
4/2/16 16:00,34 ST-PENN STA,53806,4/2/16,16:00:00
4/25/16 16:00,86 ST,53784.5,4/25/16,16:00:00
4/8/16 20:00,34 ST-PENN STA,53750.78333,4/8/16,20:00:00
5/2/16 16:00,TIMES SQ-42 ST,53746.75,5/2/16,16:00:00
5/11/16 12:00,23 ST,53744.25,5/11/16,12:00:00
4/12/16 20:00,GRD CNTRL-42 ST,53721.91428,4/12/16,20:00:00
3/2/16 12:00,GRD CNTRL-42 ST,53717.05,3/2/16,12:00:00
3/25/16 16:00,TIMES SQ-42 ST,53716.75,3/25/16,16:00:00
5/19/16 20:00,GRD CNTRL-42 ST,53674.75,5/19/16,20:00:00
3/16/16 20:00,GRD CNTRL-42 ST,53629.25,3/16/16,20:00:00
4/13/16 12:00,23 ST,53606.5,4/13/16,12:00:00
3/17/16 12:00,23 ST,53606,3/17/16,12:00:00
5/13/16 16:00,42 ST-PORT AUTH,53594.5,5/13/16,16:00:00
4/6/16 12:00,23 ST,53534.125,4/6/16,12:00:00
3/23/16 20:00,34 ST-PENN STA,53524,3/23/16,20:00:00
5/27/16 16:00,86 ST,53516.25,5/27/16,16:00:00
5/24/16 12:00,34 ST-HERALD SQ,53506.125,5/24/16,12:00:00
5/20/16 20:00,34 ST-PENN STA,53420.25,5/20/16,20:00:00
4/21/16 20:00,GRD CNTRL-42 ST,53391.67734,4/21/16,20:00:00
3/28/16 16:00,TIMES SQ-42 ST,53384.75,3/28/16,16:00:00
4/14/16 12:00,23 ST,53374.58333,4/14/16,12:00:00
3/21/16 16:00,14 ST-UNION SQ,53355,3/21/16,16:00:00
3/30/16 20:00,GRD CNTRL-42 ST,53340.75,3/30/16,20:00:00
4/14/16 20:00,GRD CNTRL-42 ST,53307,4/14/16,20:00:00
4/8/16 12:00,23 ST,53229.75,4/8/16,12:00:00
3/30/16 12:00,23 ST,53197,3/30/16,12:00:00
5/13/16 20:00,GRD CNTRL-42 ST,53109.85294,5/13/16,20:00:00
5/18/16 12:00,34 ST-HERALD SQ,53075.32143,5/18/16,12:00:00
4/26/16 16:00,14 ST-UNION SQ,53057.5,4/26/16,16:00:00
5/6/16 20:00,34 ST-PENN STA,53049,5/6/16,20:00:00
4/13/16 20:00,34 ST-PENN STA,53034,4/13/16,20:00:00
5/12/16 20:00,34 ST-PENN STA,53019.75,5/12/16,20:00:00
3/18/16 12:00,34 ST-HERALD SQ,52983.25,3/18/16,12:00:00
4/11/16 20:00,GRD CNTRL-42 ST,52939.02605,4/11/16,20:00:00
3/8/16 12:00,GRD CNTRL-42 ST,52912.3,3/8/16,12:00:00
4/25/16 16:00,14 ST-UNION SQ,52872,4/25/16,16:00:00
3/28/16 16:00,86 ST,52863,3/28/16,16:00:00
5/3/16 12:00,23 ST,52854.25,5/3/16,12:00:00
3/24/16 12:00,23 ST,52846.91667,3/24/16,12:00:00
5/25/16 20:00,GRD CNTRL-42 ST,52790,5/25/16,20:00:00
5/26/16 20:00,34 ST-PENN STA,52758.25,5/26/16,20:00:00
3/31/16 20:00,GRD CNTRL-42 ST,52757,3/31/16,20:00:00
4/5/16 8:00,34 ST-HERALD SQ,52734.75,4/5/16,8:00:00
3/14/16 16:00,TIMES SQ-42 ST,52702.125,3/14/16,16:00:00
5/25/16 20:00,34 ST-PENN STA,52687.25,5/25/16,20:00:00
3/15/16 20:00,34 ST-PENN STA,52680,3/15/16,20:00:00
3/24/16 8:00,34 ST-HERALD SQ,52652.25,3/24/16,8:00:00
4/20/16 20:00,GRD CNTRL-42 ST,52647.22164,4/20/16,20:00:00
3/23/16 12:00,34 ST-HERALD SQ,52629.25,3/23/16,12:00:00
3/16/16 12:00,23 ST,52607.27778,3/16/16,12:00:00
4/4/16 16:00,TIMES SQ-42 ST,52602.75,4/4/16,16:00:00
5/6/16 12:00,34 ST-HERALD SQ,52533.66667,5/6/16,12:00:00
4/1/16 12:00,34 ST-HERALD SQ,52529.25,4/1/16,12:00:00
5/24/16 8:00,34 ST-HERALD SQ,52478.125,5/24/16,8:00:00
3/14/16 20:00,GRD CNTRL-42 ST,52472,3/14/16,20:00:00
5/10/16 12:00,23 ST,52471,5/10/16,12:00:00
4/5/16 12:00,23 ST,52461.75,4/5/16,12:00:00
3/16/16 12:00,34 ST-HERALD SQ,52425.625,3/16/16,12:00:00
5/6/16 8:00,34 ST-HERALD SQ,52411.41667,5/6/16,8:00:00
3/9/16 12:00,34 ST-PENN STA,52408,3/9/16,12:00:00
3/23/16 8:00,34 ST-HERALD SQ,52385.75,3/23/16,8:00:00
5/12/16 20:00,GRD CNTRL-42 ST,52361.38043,5/12/16,20:00:00
5/3/16 20:00,GRD CNTRL-42 ST,52317.5,5/3/16,20:00:00
3/11/16 8:00,23 ST,52307.1875,3/11/16,8:00:00
3/16/16 20:00,34 ST-PENN STA,52294.25,3/16/16,20:00:00
3/24/16 20:00,GRD CNTRL-42 ST,52244.75,3/24/16,20:00:00
3/29/16 20:00,34 ST-PENN STA,52218.25,3/29/16,20:00:00
3/8/16 12:00,34 ST-PENN STA,52216,3/8/16,12:00:00
4/15/16 12:00,23 ST,52215.5,4/15/16,12:00:00
5/10/16 8:00,34 ST-HERALD SQ,52207.83333,5/10/16,8:00:00
5/2/16 16:00,14 ST-UNION SQ,52203.25,5/2/16,16:00:00
5/17/16 20:00,34 ST-PENN STA,52196,5/17/16,20:00:00
5/11/16 20:00,GRD CNTRL-42 ST,52189.5,5/11/16,20:00:00
5/13/16 12:00,34 ST-HERALD SQ,52169.5,5/13/16,12:00:00
5/18/16 8:00,34 ST-HERALD SQ,52138.25,5/18/16,8:00:00
3/31/16 12:00,23 ST,52096.33333,3/31/16,12:00:00
4/14/16 20:00,34 ST-PENN STA,52085.25,4/14/16,20:00:00
4/12/16 8:00,34 ST-HERALD SQ,52082.66667,4/12/16,8:00:00
4/27/16 20:00,GRD CNTRL-42 ST,52042.8338,4/27/16,20:00:00
4/12/16 12:00,23 ST,52021.75,4/12/16,12:00:00
5/24/16 20:00,GRD CNTRL-42 ST,52006.25,5/24/16,20:00:00
4/8/16 20:00,GRD CNTRL-42 ST,51992.86138,4/8/16,20:00:00
3/29/16 12:00,23 ST,51986.125,3/29/16,12:00:00
3/29/16 20:00,GRD CNTRL-42 ST,51944.25,3/29/16,20:00:00
4/8/16 12:00,34 ST-HERALD SQ,51888.5,4/8/16,12:00:00
4/15/16 12:00,34 ST-HERALD SQ,51877.5,4/15/16,12:00:00
3/18/16 12:00,23 ST,51838.5,3/18/16,12:00:00
3/30/16 8:00,34 ST-HERALD SQ,51831.625,3/30/16,8:00:00
3/29/16 8:00,34 ST-HERALD SQ,51825.75,3/29/16,8:00:00
5/19/16 12:00,34 ST-HERALD SQ,51801.08333,5/19/16,12:00:00
